TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
2,MO,72,5,,XA,1220,49870,37269,270,,0,01,2015
2,MO,72,5,,XB,1220,7228,4046,48,,0,01,2015
2,MO,72,5,,XO,1220,1885062,1757515,149555,,0,01,2015
2,MO,72,5,,XQ,1220,110165,50516,1621,,0,01,2015
2,MO,72,6,,XA,1220,636415,1072758,29400,,0,01,2015
2,MO,72,6,,XA,1220,43396,98424,1,,1,01,2015
2,MO,72,6,,XO,1220,1643324,1584047,51800,,0,01,2015
2,MO,73,3,,,2010,16742,402,713,,0,01,2015
2,MO,73,3,,XC,1220,2994,64,329,,0,01,2015
2,MO,73,5,,,2010,6729213,1919837,54833,,0,01,2015
2,MO,73,5,,,2010,5947,725,40,,1,01,2015
2,MO,73,5,,XA,1220,279171,120293,5179,,0,01,2015
2,MO,73,5,,XB,1220,4120,1285,67,,0,01,2015
2,MO,73,5,,XM,1220,94979,49601,1000,,0,01,2015
2,MO,73,5,,XO,1220,1522699,586412,29666,,0,01,2015
2,MO,73,5,,XQ,1220,488596,121075,5820,,0,01,2015
2,MO,73,5,,XS,1220,9483,127,36,,0,01,2015
2,MO,73,6,,,2010,2066187,1167490,5345,,0,01,2015
2,MO,74,5,,,2010,786174,183281,2873,,0,01,2015
2,MO,74,5,,,2010,122239,15648,930,,1,01,2015
2,MO,74,5,,XO,1220,231570,83210,2809,,0,01,2015
2,MO,74,5,,XQ,1220,13298,2215,59,,0,01,2015
2,MO,74,6,,,2010,884520,140045,17958,,0,01,2015
2,MO,74,6,,,2010,833766,138945,17956,,1,01,2015
2,MO,75,3,,XA,1220,3833,78,100,,0,01,2015
2,MO,75,5,,,2010,63187,11380,6,,0,01,2015
2,MO,75,5,,XA,1220,5790,125,250,,0,01,2015
2,MO,75,5,,XO,1220,183824,11396,300,,0,01,2015
2,MO,76,5,,,2010,3223594,889683,7937,,0,01,2015
2,MO,76,5,,XA,1220,44171,19257,440,,0,01,2015
2,MO,76,5,,XC,1220,114653,24264,230,,0,01,2015
2,MO,76,5,,XM,1220,32675,3271,435,,0,01,2015
2,MO,76,5,,XO,1220,1118149,328426,5234,,0,01,2015
2,MO,76,5,,XQ,1220,783169,252175,3866,,0,01,2015
2,MO,76,5,,XS,1220,50405,61100,330,,0,01,2015
2,MO,76,6,,XQ,1220,4288581,1553837,18650,,0,01,2015
2,MO,78,6,,XC,1220,6335007,2943126,9690,,0,01,2015
2,MO,79,5,,XO,1220,19549,5715,250,,0,01,2015
2,MO,79,6,,XC,1220,712603,330972,660,,0,01,2015
2,MO,81,5,,,2010,9918,5112,3,,0,01,2015
2,MO,81,5,,XO,1220,7130,638,85,,0,01,2015
2,MO,82,3,,XO,1220,2678,25,63,,0,01,2015
2,MO,82,3,,XQ,1220,6411,145,450,,0,01,2015
2,MO,82,5,,,2010,1055076,105086,1942,,0,01,2015
2,MO,82,5,,XA,1220,22400,3387,157,,0,01,2015
2,MO,82,5,,XM,1220,9960,804,27,,0,01,2015
2,MO,82,5,,XO,1220,903539,59179,1636,,0,01,2015
2,MO,82,5,,XQ,1220,61349,643,454,,0,01,2015
2,MO,83,3,,XO,1220,3443,2,23,,0,01,2015
2,MO,83,5,,,2010,663983,193663,6458,,0,01,2015
2,MO,83,5,,XA,1220,13454,525,52,,0,01,2015
2,MO,83,5,,XC,1220,4345,91,200,,0,01,2015
2,MO,83,5,,XM,1220,16820,844,400,,0,01,2015
2,MO,83,5,,XO,1220,655906,81126,25893,,0,01,2015
2,MO,83,5,,XP,1220,3683,245,233,,0,01,2015
2,MO,83,5,,XQ,1220,15955,252,222,,0,01,2015
2,MO,83,6,,,2010,140797,9682,1657,,1,01,2015
2,MO,83,6,,XO,1220,11667,530,103,,1,01,2015
2,MO,84,1,,,2010,117874,19098,5068,,1,01,2015
2,MO,84,1,,XO,1220,13996,1291,283,,1,01,2015
2,MO,84,3,,,2010,50194,1565,2046,,0,01,2015
2,MO,84,3,,XA,1220,30731,77,797,,0,01,2015
2,MO,84,3,,XC,1220,12120,72,897,,0,01,2015
2,MO,84,3,,XM,1220,19315,383,4504,,0,01,2015
2,MO,84,3,,XO,1220,318559,4307,11445,,0,01,2015
2,MO,84,3,,XQ,1220,351972,626,5030,,0,01,2015
2,MO,84,3,,XW,1220,2994,1,55,,0,01,2015
2,MO,84,5,,,2010,24644558,4722683,138473,,0,01,2015
2,MO,84,5,,,2010,3712,70,1,,1,01,2015
2,MO,84,5,,XA,1220,61332,3818,1860,,0,01,2015
2,MO,84,5,,XA,1220,44541,3105,980,,1,01,2015
2,MO,84,5,,XB,1220,212652,10870,1339,,0,01,2015
2,MO,84,5,,XC,1220,2602004,142976,14187,,0,01,2015
2,MO,84,5,,XM,1220,1551259,232617,1178,,0,01,2015
2,MO,84,5,,XN,1220,3486,5,220,,0,01,2015
2,MO,84,5,,XO,1220,17929580,1562110,73776,,0,01,2015
2,MO,84,5,,XQ,1220,1618733,85121,11284,,0,01,2015
2,MO,84,5,,XS,1220,447652,37368,808,,0,01,2015
2,MO,84,6,,,2010,13978675,2016528,27669,,0,01,2015
2,MO,84,6,,,2010,31826,2211,438,,1,01,2015
2,MO,85,1,,,2010,3828,494,130,,1,01,2015
2,MO,85,1,,XQ,1220,53659,7812,3600,,1,01,2015
2,MO,85,3,,,2010,351782,11693,43765,,0,01,2015
2,MO,85,3,,XA,1220,14385,50,1447,,0,01,2015
2,MO,85,3,,XB,1220,10514,31,990,,0,01,2015
2,MO,85,3,,XC,1220,198532,2418,4009,,0,01,2015
2,MO,85,3,,XM,1220,9826,16,900,,0,01,2015
2,MO,85,3,,XN,1220,4845,17,94,,0,01,2015
2,MO,85,3,,XO,1220,759441,1423,9114,,0,01,2015
2,MO,85,3,,XQ,1220,15054,72,106,,0,01,2015
2,MO,85,3,,XS,1220,77198,82,650,,0,01,2015
2,MO,85,5,,,2010,59000176,8024271,183827,,0,01,2015
2,MO,85,5,,XA,1220,35755,778,365,,0,01,2015
2,MO,85,5,,XB,1220,11565,57,169,,0,01,2015
2,MO,85,5,,XC,1220,230344,26463,1117,,0,01,2015
2,MO,85,5,,XM,1220,513930,3642,756,,0,01,2015
2,MO,85,5,,XN,1220,23262,3706,151,,0,01,2015
2,MO,85,5,,XO,1220,27338369,1057304,48122,,0,01,2015
2,MO,85,5,,XQ,1220,2612583,82386,10459,,0,01,2015
2,MO,85,5,,XS,1220,2647,8,49,,0,01,2015
2,MO,85,6,,,2010,27858,397,974,,1,01,2015
2,MO,86,5,,XC,1220,13099,198,81,,0,01,2015
2,MO,86,5,,XM,1220,24467,38675,280,,0,01,2015
2,MO,86,5,,XO,1220,46315,3341,382,,0,01,2015
2,MO,87,1,,XO,1220,67167,13454,3262,,1,01,2015
2,MO,87,3,,,2010,31994,545,1300,,0,01,2015
2,MO,87,3,,XO,1220,2708,10,450,,0,01,2015
2,MO,87,5,,,2010,27997185,2782803,175909,,0,01,2015
2,MO,87,5,,,2010,17207,2670,100,,1,01,2015
2,MO,87,5,,XA,1220,45933,11199,1353,,0,01,2015
2,MO,87,5,,XB,1220,3340,136,40,,0,01,2015
2,MO,87,5,,XM,1220,642340,26276,876,,0,01,2015
2,MO,87,5,,XO,1220,6314579,2278445,126928,,0,01,2015
2,MO,87,5,,XQ,1220,3983659,382554,18987,,0,01,2015
2,MO,87,5,,XS,1220,14049,283,118,,0,01,2015
2,MO,87,6,,,2010,7631902,612786,3731,,1,01,2015
2,MO,87,6,,XO,1220,157851,58621,3426,,0,01,2015
2,MO,87,6,,XO,1220,1103360,308583,23347,,1,01,2015
2,MO,88,3,,XO,1220,152850,102,350,,0,01,2015
2,MO,88,3,,XQ,1220,5665,14,682,,0,01,2015
2,MO,88,3,,XW,1220,15147,15,480,,0,01,2015
2,MO,88,5,,,2010,671730,3879,2172,,0,01,2015
2,MO,88,5,,XO,1220,1851726,2425,1437,,0,01,2015
2,MO,88,5,,XQ,1220,23908,193,124,,0,01,2015
2,MO,89,5,,XQ,1220,316701,16636,437,,0,01,2015
2,MO,90,3,,,2010,50589,2671,1829,,0,01,2015
2,MO,90,3,,XA,1220,47785,92,2136,,0,01,2015
2,MO,90,3,,XN,1220,30264,108,1717,,0,01,2015
2,MO,90,3,,XO,1220,1094444,2204,13649,,0,01,2015
2,MO,90,3,,XQ,1220,22774,41,1168,,0,01,2015
2,MO,90,5,,,2010,1026452,37380,2675,,0,01,2015
2,MO,90,5,,XA,1220,6310,231,48,,0,01,2015
2,MO,90,5,,XC,1220,86209,504,838,,0,01,2015
2,MO,90,5,,XN,1220,4195,5,166,,0,01,2015
2,MO,90,5,,XO,1220,757345,14022,1694,,0,01,2015
2,MO,90,5,,XQ,1220,118530,1709,922,,0,01,2015
2,MO,91,5,,XO,1220,2106,35,9,,0,01,2015
2,MO,92,3,,XO,1220,21363,281,900,,0,01,2015
2,MO,92,5,,XC,1220,7454,731,78,,0,01,2015
2,MO,92,5,,XM,1220,23810,380,225,,0,01,2015
2,MO,92,5,,XO,1220,10145,287,510,,0,01,2015
2,MO,92,5,,XQ,1220,84411,1137,2324,,0,01,2015
2,MO,94,1,,,2010,1413165,91740,69249,,1,01,2015
2,MO,94,3,,,2010,53491,1852,4500,,0,01,2015
2,MO,94,3,,XC,1220,590,117,0,,0,01,2015
2,MO,94,3,,XO,1220,6110,198,607,,0,01,2015
2,MO,94,3,,XQ,1220,2100,18,321,,0,01,2015
2,MO,94,5,,,2010,9292397,842225,27367,,0,01,2015
2,MO,94,5,,XA,1220,92878,17431,1092,,0,01,2015
2,MO,94,5,,XB,1220,379,27,28,,0,01,2015
2,MO,94,5,,XC,1220,79772,4225,6596,,0,01,2015
2,MO,94,5,,XM,1220,117693,9182,948,,0,01,2015
2,MO,94,5,,XO,1220,2792197,376978,31194,,0,01,2015
2,MO,94,5,,XQ,1220,1160931,117926,8461,,0,01,2015
2,MO,95,5,,,2010,100688,9876,245,,0,01,2015
2,MO,95,5,,XC,1220,120237,3206,938,,0,01,2015
2,MO,95,5,,XO,1220,138721,19216,2022,,0,01,2015
2,MO,95,5,,XQ,1220,153891,24258,2601,,0,01,2015
2,MO,96,5,,,2010,1551437,378076,99611,,0,01,2015
2,MO,96,5,,XO,1220,139287,27197,1041,,0,01,2015
2,MO,96,5,,XQ,1220,188160,58104,1032,,0,01,2015
2,MO,97,5,,XO,1220,65550,925,251,,0,01,2015
2,MO,98,1,,,2010,220689,13652,8370,,1,01,2015
2,MO,98,3,,,2010,48183,298,3753,,0,01,2015
2,MO,98,3,,XM,1220,17637,35,1800,,0,01,2015
2,MO,98,3,,XO,1220,697889,1231,21766,,0,01,2015
2,MO,98,3,,XS,1220,30000,16,500,,0,01,2015
2,MO,98,5,,,2010,3468756,501618,19022,,0,01,2015
2,MO,98,5,,XM,1220,37980,201,107,,0,01,2015
2,MO,98,5,,XO,1220,6323169,1382204,212473,,0,01,2015
2,MO,98,5,,XO,1220,29340,24883,3001,,1,01,2015
2,MO,98,5,,XQ,1220,45928,560,921,,0,01,2015
2,MO,98,6,,XO,1220,391282,97550,250,,0,01,2015
2,MO,98,6,,XO,1220,672543,927989,11,,1,01,2015
2,MS,02,5,,XA,1220,66748,37839,100,,0,01,2015
2,MS,04,5,,,2010,208044,36467,1000,,0,01,2015
2,MS,07,5,,,2010,18380,5848,2579,,0,01,2015
2,MS,07,5,,XM,1220,7396,7562,119,,0,01,2015
2,MS,07,5,,XO,1220,55866,62674,942,,0,01,2015
2,MS,10,6,,XA,1220,36858,55728,350,,0,01,2015
2,MS,12,5,,XS,1220,14927,19958,250,,0,01,2015
2,MS,12,6,,XA,1220,9865,35800,6000,,1,01,2015
2,MS,15,5,,XO,1220,33660,17000,664,,0,01,2015
2,MS,17,5,,,2010,47599,76994,2000,,0,01,2015
2,MS,17,5,,XO,1220,54475,11388,648,,0,01,2015
2,MS,18,5,,XO,1220,224338,47761,1740,,0,01,2015
2,MS,18,5,,XQ,1220,40181,15743,333,,0,01,2015
2,MS,19,5,,XO,1220,2826776,1311405,96157,,0,01,2015
2,MS,19,5,,XQ,1220,44961,28086,1807,,0,01,2015
2,MS,20,5,,XC,1220,37135,38222,300,,0,01,2015
2,MS,20,5,,XM,1220,36385,33138,200,,0,01,2015
2,MS,20,5,,XO,1220,3702,2188,1,,0,01,2015
2,MS,21,5,,XO,1220,8757,9667,4,,0,01,2015
2,MS,21,5,,XQ,1220,103799,48591,1617,,0,01,2015
2,MS,22,5,,XO,1220,74103,36614,850,,0,01,2015
2,MS,22,5,,XQ,1220,229154,133951,929,,0,01,2015
2,MS,25,5,,,2010,44982,3865400,58,,0,01,2015
2,MS,25,5,,XO,1220,11972,20094,1,,0,01,2015
2,MS,27,5,,XM,1220,41647,82119,831,,0,01,2015
2,MS,27,5,,XO,1220,127680,143080,7736,,0,01,2015
2,MS,27,5,,XQ,1220,99428,181344,3000,,0,01,2015
2,MS,27,6,,XA,1220,14611967,33975986,49675,,0,01,2015
2,MS,27,6,,XA,1220,8053852,15614346,18700,,1,01,2015
2,MS,27,6,,XC,1220,40192,89353,100,,0,01,2015
2,MS,27,6,,XS,1220,198425,358220,700,,0,01,2015
2,MS,28,6,,,2010,262988,907171,4900,,0,01,2015
2,MS,28,6,,XM,1220,655200,1248000,18000,,0,01,2015
2,MS,28,6,,XQ,1220,95764,2002096,8500,,1,01,2015
2,MS,29,5,,XA,1220,3000,371,1,,0,01,2015
2,MS,30,5,,,2010,945185,127130,6670,,0,01,2015
2,MS,30,5,,XO,1220,134136,8341,585,,0,01,2015
2,MS,30,5,,XQ,1220,2103683,491650,53046,,0,01,2015
2,MS,31,5,,XS,1220,6715,20000,100,,0,01,2015
2,MS,32,5,,XO,1220,7728,640,438,,0,01,2015
2,MS,32,5,,XQ,1220,28125,19747,500,,0,01,2015
2,MS,33,5,,,2010,353475,76858,3621,,0,01,2015
2,MS,33,5,,XA,1220,2734,80,137,,0,01,2015
2,MS,33,5,,XO,1220,2599539,786003,63895,,0,01,2015
2,MS,33,5,,XQ,1220,4978,895,250,,0,01,2015
2,MS,34,5,,,2010,179422,101745,4590,,0,01,2015
2,MS,34,5,,XO,1220,382790,198053,6084,,0,01,2015
2,MS,35,5,,XO,1220,123109,27697,2,,0,01,2015
2,MS,35,5,,XQ,1220,22449,10491,146,,0,01,2015
2,MS,38,3,,XB,1220,2400,9,0,,0,01,2015
2,MS,38,3,,XQ,1220,37957,184,2000,,0,01,2015
2,MS,38,5,,XA,1220,53032,79401,675,,0,01,2015
2,MS,38,5,,XO,1220,125871,50376,579,,0,01,2015
2,MS,38,5,,XO,1220,1020820,210805,2148,,1,01,2015
2,MS,38,6,,XA,1220,271220,689816,3600,,1,01,2015
2,MS,38,6,,XO,1220,1332379,571291,945,,1,01,2015
2,MS,38,6,,XQ,1220,11104,44490,500,,0,01,2015
2,MS,39,3,,,2010,279,25,0,,0,01,2015
2,MS,39,3,,XQ,1220,511,19,48,,0,01,2015
2,MS,39,5,,,2010,1111200,179953,4308,,0,01,2015
2,MS,39,5,,XA,1220,242893,154381,8719,,0,01,2015
2,MS,39,5,,XC,1220,4702,400,2,,0,01,2015
2,MS,39,5,,XM,1220,60443,13582,306,,0,01,2015
2,MS,39,5,,XN,1220,341403,13854,680,,0,01,2015
2,MS,39,5,,XO,1220,1669142,579387,17971,,0,01,2015
2,MS,39,5,,XO,1220,200432,58980,400,,1,01,2015
2,MS,39,5,,XQ,1220,941230,230692,9922,,0,01,2015
2,MS,39,6,,,2010,161974,126620,4464,,0,01,2015
2,MS,39,6,,XA,1220,1107845,932268,20523,,0,01,2015
2,MS,39,6,,XA,1220,272918,176976,800,,1,01,2015
2,MS,39,6,,XO,1220,368304,288152,3004,,0,01,2015
2,MS,39,9,,XO,1220,11206,4049,224,,0,01,2015
2,MS,40,3,,XO,1220,11093,500,501,,0,01,2015
2,MS,40,5,,,2010,783040,200614,11817,,0,01,2015
2,MS,40,5,,XN,1220,3524040,183105,1300,,0,01,2015
2,MS,40,5,,XO,1220,851259,273505,10483,,0,01,2015
2,MS,40,5,,XQ,1220,126096,15227,3799,,0,01,2015
2,MS,40,6,,,2010,63997,16112,900,,0,01,2015
2,MS,42,5,,XQ,1220,3142,145,157,,0,01,2015
2,MS,43,5,,XC,1220,2397,18,2,,0,01,2015
2,MS,44,5,,,2010,114783,111443,5200,,0,01,2015
2,MS,44,5,,XA,1220,10194,30898,375,,0,01,2015
2,MS,44,5,,XC,1220,107160,49761,175,,0,01,2015
2,MS,44,5,,XO,1220,161430,293857,4546,,0,01,2015
2,MS,44,5,,XQ,1220,397766,178177,5204,,0,01,2015
2,MS,44,6,,XA,1220,94703,209969,6891,,0,01,2015
2,MS,44,6,,XC,1220,1142815,2452804,116610,,0,01,2015
2,MS,44,6,,XO,1220,277777,579526,5000,,0,01,2015
2,MS,44,6,,XQ,1220,176111,337228,2600,,0,01,2015
2,MS,45,5,,,2010,27171,1183,6,,0,01,2015
2,MS,47,5,,XQ,1220,78631,331776,2100,,0,01,2015
2,MS,47,6,,XC,1220,129184,170914,7500,,0,01,2015
2,MS,47,6,,XO,1220,44978,87742,3560,,0,01,2015
2,MS,47,6,,XQ,1220,651957,854191,4600,,0,01,2015
2,MS,47,6,,XQ,1220,154673,265000,2112,,1,01,2015
2,MS,48,3,,XQ,1220,6391,55,599,,0,01,2015
2,MS,48,5,,,2010,256063,167065,487,,0,01,2015
2,MS,48,5,,XO,1220,53784,20228,604,,0,01,2015
2,MS,48,5,,XQ,1220,80515,158124,8983,,0,01,2015
2,MS,49,5,,XM,1220,23733,3306,2,,0,01,2015
2,MS,49,5,,XO,1220,99412,3838,1205,,0,01,2015
2,MS,49,5,,XQ,1220,289033,113375,1422,,0,01,2015
2,MS,52,5,,XO,1220,15005,846,247,,0,01,2015
2,MS,54,5,,XO,1220,9882,3297,353,,0,01,2015
2,MS,54,5,,XQ,1220,64035,6298,218,,0,01,2015
2,MS,55,5,,,2010,460,17,3,,0,01,2015
2,MS,55,5,,XO,1220,34394,3019,576,,0,01,2015
2,MS,55,5,,XQ,1220,6612,497,50,,0,01,2015
2,MS,56,3,,XQ,1220,5635,25,450,,0,01,2015
2,MS,56,5,,,2010,5020,194,5,,0,01,2015
2,MS,56,5,,XO,1220,33144,5748,2674,,0,01,2015
2,MS,56,5,,XQ,1220,50551,15217,350,,0,01,2015
2,MS,57,5,,XO,1220,346,372,15,,0,01,2015
2,MS,58,3,,XO,1220,520,15,0,,0,01,2015
2,MS,58,3,,XQ,1220,3590,42,650,,0,01,2015
2,MS,58,5,,,2010,11555,290,204,,0,01,2015
2,MS,58,5,,XQ,1220,6813,28,120,,0,01,2015
2,MS,59,3,,,2010,777,35,0,,0,01,2015
2,MS,59,5,,,2010,235359,61934,3628,,0,01,2015
2,MS,59,5,,XO,1220,9202,59,80,,0,01,2015
2,MS,59,5,,XQ,1220,73031,2346,1134,,0,01,2015
2,MS,61,3,,XO,1220,489,1,10,,0,01,2015
2,MS,61,5,,,2010,89384,37352,890,,0,01,2015
2,MS,61,5,,XC,1220,4950,53,67,,0,01,2015
2,MS,61,5,,XQ,1220,46375,501,294,,0,01,2015
2,MS,62,3,,XM,1220,1704,9,0,,0,01,2015
2,MS,62,3,,XO,1220,2864,2,57,,0,01,2015
2,MS,62,5,,,2010,1108889,65989,5340,,0,01,2015
2,MS,62,5,,XC,1220,3194,37,33,,0,01,2015
2,MS,62,5,,XO,1220,10898,98,41,,0,01,2015
2,MS,62,5,,XQ,1220,32483,481,304,,0,01,2015
2,MS,63,1,,,2010,5277,858,718,,1,01,2015
2,MS,63,3,,XO,1220,359,1,0,,0,01,2015
2,MS,63,5,,,2010,435821,15817,424,,0,01,2015
2,MS,63,5,,XO,1220,500,2,1,,0,01,2015
2,MS,68,5,,XC,1220,28207,35353,331,,0,01,2015
2,MS,68,5,,XO,1220,149357,31598,3022,,0,01,2015
2,MS,68,5,,XQ,1220,45529,68008,515,,0,01,2015
2,MS,69,6,,,2010,76205,341827,650,,1,01,2015
2,MS,70,5,,,2010,285745,234833,9361,,0,01,2015
2,MS,70,5,,XO,1220,21193,8590,474,,0,01,2015
2,MS,72,5,,,2010,544120,616923,13242,,0,01,2015
2,MS,72,5,,XO,1220,311962,250668,18961,,0,01,2015
2,MS,72,6,,,2010,4881241,13571458,40280,,1,01,2015
2,MS,73,3,,XA,1220,7238,2,426,,0,01,2015
2,MS,73,5,,,2010,604843,249933,6358,,0,01,2015
2,MS,73,5,,XA,1220,184450,41153,3450,,0,01,2015
2,MS,73,5,,XC,1220,56103,1774,200,,0,01,2015
2,MS,73,5,,XO,1220,656924,555789,10327,,0,01,2015
2,MS,73,5,,XQ,1220,1105516,267382,5518,,0,01,2015
2,MS,73,9,,XO,1220,181760,22182,3636,,0,01,2015
2,MS,74,5,,,2010,933134,255951,6592,,0,01,2015
2,MS,74,5,,XO,1220,156607,9047,848,,0,01,2015
2,MS,75,5,,,2010,3593,1088,27,,0,01,2015
2,MS,76,3,,XN,1220,3133,225,650,,0,01,2015
2,MS,76,5,,,2010,706963,392521,10043,,0,01,2015
2,MS,76,5,,XM,1220,18924,1957,2,,0,01,2015
2,MS,76,5,,XN,1220,88288,10642,1200,,0,01,2015
2,MS,76,5,,XO,1220,154573,23208,575,,0,01,2015
2,MS,76,5,,XQ,1220,1080873,180314,3872,,0,01,2015
2,MS,76,5,,XS,1220,55509,15922,338,,0,01,2015
2,MS,76,6,,,2010,75005,243720,1500,,1,01,2015
2,MS,79,5,,,2010,211255,117020,3000,,0,01,2015
2,MS,79,5,,XQ,1220,546889,20009,510,,0,01,2015
2,MS,79,6,,,2010,282379,136645,1800,,0,01,2015
2,MS,79,6,,XC,1220,955780,413925,740,,0,01,2015
2,MS,82,3,,XQ,1220,3350,48,677,,0,01,2015
2,MS,82,5,,XC,1220,7525,570,75,,0,01,2015
2,MS,82,5,,XO,1220,441955,40640,1798,,0,01,2015
2,MS,82,5,,XQ,1220,26677,204,243,,0,01,2015
2,MS,83,3,,,2010,2483,331,0,,0,01,2015
2,MS,83,5,,,2010,622106,44236,3868,,0,01,2015
2,MS,83,5,,XO,1220,685369,190499,39428,,0,01,2015
2,MS,83,5,,XQ,1220,9775,217,138,,0,01,2015
2,MS,84,1,,XO,1220,9527,550,915,,1,01,2015
2,MS,84,3,,,2010,5630,834,650,,0,01,2015
2,MS,84,3,,XA,1220,3886,9,66,,0,01,2015
2,MS,84,3,,XC,1220,5550,10,116,,0,01,2015
2,MS,84,3,,XN,1220,34875,140,650,,0,01,2015
2,MS,84,3,,XO,1220,98878,1177,2810,,0,01,2015
2,MS,84,3,,XQ,1220,1212600,5684,3726,,0,01,2015
2,MS,84,4,,XQ,1220,16822,3,1482,,0,01,2015
2,MS,84,5,,,2010,13738968,1723069,90915,,0,01,2015
2,MS,84,5,,XA,1220,360778,40406,2848,,0,01,2015
2,MS,84,5,,XB,1220,15750,1270,125,,0,01,2015
2,MS,84,5,,XC,1220,575966,25462,3634,,0,01,2015
2,MS,84,5,,XM,1220,836206,59954,1151,,0,01,2015
2,MS,84,5,,XN,1220,46092,4552,252,,0,01,2015
2,MS,84,5,,XO,1220,7882243,558556,91385,,0,01,2015
2,MS,84,5,,XQ,1220,2938788,184126,13502,,0,01,2015
2,MS,84,5,,XS,1220,33760,5402,200,,0,01,2015
2,MS,84,6,,XC,1220,4257695,250072,10252,,0,01,2015
2,MS,84,9,,XO,1220,999427,6358,19987,,0,01,2015
2,MS,85,1,,,2010,2810,488,250,,0,01,2015
2,MS,85,3,,,2010,195501,3045,13039,,0,01,2015
2,MS,85,3,,XA,1220,26007,41,935,,0,01,2015
2,MS,85,3,,XC,1220,159702,23,900,,0,01,2015
2,MS,85,3,,XN,1220,8092,7,75,,0,01,2015
2,MS,85,3,,XO,1220,1741875,3903,90504,,0,01,2015
2,MS,85,3,,XQ,1220,418543,180,2728,,0,01,2015
2,MS,85,5,,,2010,14274680,1656241,98580,,0,01,2015
2,MS,85,5,,XA,1220,18504,2216,25,,0,01,2015
2,MS,85,5,,XC,1220,66979,1477,230,,0,01,2015
2,MS,85,5,,XM,1220,45760,195,45,,0,01,2015
2,MS,85,5,,XN,1220,25828,102,500,,0,01,2015
2,MS,85,5,,XO,1220,3828537,250604,23588,,0,01,2015
2,MS,85,5,,XQ,1220,1447734,89232,4581,,0,01,2015
2,MS,85,5,,XS,1220,43142,11188,262,,0,01,2015
2,MS,85,6,,XC,1220,228734,11560,504,,0,01,2015
2,MS,86,5,,XO,1220,26644,6602,201,,0,01,2015
2,MS,87,3,,,2010,7189,446,1762,,0,01,2015
2,MS,87,5,,,2010,34916476,3068845,227413,,0,01,2015
2,MS,87,5,,XA,1220,24702,268,245,,0,01,2015
2,MS,87,5,,XC,1220,698611,122221,2571,,0,01,2015
2,MS,87,5,,XN,1220,14013,1098,1100,,0,01,2015
2,MS,87,5,,XO,1220,4266835,822241,191456,,0,01,2015
2,MS,87,5,,XQ,1220,1393930,368881,5951,,0,01,2015
2,MS,87,6,,,2010,2194498,482646,33378,,0,01,2015
2,MS,87,6,,XC,1220,233149,12855,494,,0,01,2015
2,MS,88,5,,XO,1220,171463,424,591,,0,01,2015
2,MS,89,5,,XQ,1220,125126,6750,106,,0,01,2015
2,MS,90,3,,,2010,64369,200,4449,,0,01,2015
2,MS,90,3,,XA,1220,177287,324,1098,,0,01,2015
2,MS,90,3,,XC,1220,12000,196,1801,,0,01,2015
2,MS,90,3,,XO,1220,63588,888,2495,,0,01,2015
2,MS,90,3,,XQ,1220,2475,1,398,,0,01,2015
2,MS,90,5,,,2010,6580329,581253,23303,,0,01,2015
2,MS,90,5,,XC,1220,270025,1323,1593,,0,01,2015
2,MS,90,5,,XO,1220,151206,6007,2037,,0,01,2015
2,MS,90,5,,XQ,1220,279268,1412,884,,0,01,2015
2,MS,90,6,,XC,1220,24905,1359,63,,0,01,2015
2,MS,92,5,,XQ,1220,62115,2865,3106,,0,01,2015
2,MS,94,1,,,2010,74211,5318,1999,,1,01,2015
2,MS,94,3,,,2010,56060,2014,4926,,0,01,2015
2,MS,94,3,,XC,1220,4830,149,800,,0,01,2015
2,MS,94,3,,XO,1220,733,86,440,,0,01,2015
2,MS,94,5,,,2010,6387155,1196875,128090,,0,01,2015
2,MS,94,5,,XA,1220,1012,965,35,,0,01,2015
2,MS,94,5,,XC,1220,26075,8364,260,,0,01,2015
2,MS,94,5,,XM,1220,7662,322,45,,0,01,2015
2,MS,94,5,,XO,1220,1236842,233145,18337,,0,01,2015
2,MS,94,5,,XQ,1220,203873,26292,7057,,0,01,2015
2,MS,94,6,,XQ,1220,7313,2245,100,,0,01,2015
2,MS,95,5,,XO,1220,2629,424,7,,0,01,2015
2,MS,96,5,,,2010,22504,1084,19,,0,01,2015
2,MS,96,5,,XO,1220,39716,13321,1630,,0,01,2015
2,MS,98,3,,,2010,191122,594,3785,,0,01,2015
2,MS,98,3,,XC,1220,3254,6,125,,0,01,2015
2,MS,98,3,,XM,1220,8800,41,719,,0,01,2015
2,MS,98,3,,XO,1220,27186,86,2362,,0,01,2015
2,MS,98,3,,XQ,1220,11365,23,607,,0,01,2015
2,MS,98,5,,,2010,1015437,131488,4924,,0,01,2015
2,MS,98,5,,XO,1220,3175112,344979,35618,,0,01,2015
2,MS,98,6,,XO,1220,330682,22847,912,,0,01,2015
2,MT,01,5,,XA,1220,246143,120253,2900,,0,01,2015
2,MT,01,5,,XM,1220,122835,12752,1071,,0,01,2015
2,MT,01,5,,XS,1220,118666,47449,400,,0,01,2015
2,MT,05,5,,XA,1220,16910,24,5,,0,01,2015
2,MT,06,5,,XC,1220,9642,1275,96,,0,01,2015
