TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,2608,08,5,2010,6395279,0,0,1,0,01,2015
1,2608,11,5,2010,63035,0,0,1,0,01,2015
1,2608,11,5,2010,4867,0,0,2,0,01,2015
1,2608,12,5,2010,213661,0,0,1,0,01,2015
1,2608,14,5,2010,35465,0,0,2,0,01,2015
1,2608,15,5,2010,47330,0,0,1,0,01,2015
1,2608,16,5,2010,266617,0,0,1,0,01,2015
1,2608,19,5,2010,121806,0,0,1,0,01,2015
1,2608,20,5,2010,132270,0,0,1,0,01,2015
1,2608,21,5,2010,122366,0,0,1,0,01,2015
1,2608,23,5,2010,27296,0,0,1,0,01,2015
1,2608,27,5,2010,14873,0,0,1,0,01,2015
1,2608,28,5,2010,113363,0,0,1,0,01,2015
1,2608,31,5,2010,358291,0,0,1,0,01,2015
1,2608,31,5,2010,16390,0,0,2,0,01,2015
1,2608,32,5,2010,75653,0,0,1,0,01,2015
1,2608,32,5,2010,3087,0,0,2,0,01,2015
1,2608,33,5,2010,14598,0,0,1,0,01,2015
1,2608,33,5,2010,7194,0,0,2,0,01,2015
1,2608,34,5,2010,5586,0,0,1,0,01,2015
1,2608,35,5,2010,17071,0,0,1,0,01,2015
1,2608,38,5,2010,93455,0,0,1,0,01,2015
1,2608,38,5,2010,18215,0,0,2,0,01,2015
1,2608,39,5,2010,4993070,0,0,1,0,01,2015
1,2608,39,5,2010,880380,0,0,2,0,01,2015
1,2608,40,5,2010,581410,0,0,1,0,01,2015
1,2608,40,5,2010,82919,0,0,2,0,01,2015
1,2608,42,5,2010,54525,0,0,1,0,01,2015
1,2608,42,5,2010,23902,0,0,2,0,01,2015
1,2608,44,5,2010,485881,0,0,1,0,01,2015
1,2608,44,5,2010,34983,0,0,2,0,01,2015
1,2608,48,5,2010,1832208,0,0,1,0,01,2015
1,2608,48,5,2010,44759,0,0,2,0,01,2015
1,2608,49,5,2010,140924,0,0,1,0,01,2015
1,2608,52,5,2010,4632,0,0,1,0,01,2015
1,2608,54,5,2010,4566,0,0,1,0,01,2015
1,2608,54,5,2010,3194,0,0,2,0,01,2015
1,2608,55,5,2010,3772,0,0,1,0,01,2015
1,2608,56,5,2010,7539,0,0,1,0,01,2015
1,2608,56,5,2010,5104,0,0,2,0,01,2015
1,2608,57,5,2010,13910,0,0,1,0,01,2015
1,2608,58,5,2010,154114,0,0,1,0,01,2015
1,2608,58,5,2010,59031,0,0,2,0,01,2015
1,2608,59,5,2010,3640,0,0,1,0,01,2015
1,2608,59,5,2010,13644,0,0,2,0,01,2015
1,2608,60,5,2010,389793,0,0,1,0,01,2015
1,2608,60,5,2010,403432,0,0,2,0,01,2015
1,2608,61,5,2010,527632,0,0,1,0,01,2015
1,2608,61,5,2010,237848,0,0,2,0,01,2015
1,2608,62,5,2010,381020,0,0,1,0,01,2015
1,2608,62,5,2010,37875,0,0,2,0,01,2015
1,2608,63,5,2010,2670,0,0,1,0,01,2015
1,2608,63,5,2010,14198,0,0,2,0,01,2015
1,2608,64,5,2010,7718,0,0,2,0,01,2015
1,2608,68,5,2010,7983,0,0,1,0,01,2015
1,2608,70,5,2010,48101,0,0,1,0,01,2015
1,2608,70,5,2010,2678,0,0,2,0,01,2015
1,2608,71,5,2010,2714,0,0,1,0,01,2015
1,2608,71,5,2010,5584,0,0,2,0,01,2015
1,2608,72,5,2010,348452,0,0,1,0,01,2015
1,2608,72,5,2010,15113,0,0,2,0,01,2015
1,2608,73,5,2010,684167,0,0,1,0,01,2015
1,2608,73,5,2010,216016,0,0,2,0,01,2015
1,2608,74,5,2010,9200,0,0,1,0,01,2015
1,2608,76,5,2010,26412,0,0,1,0,01,2015
1,2608,76,5,2010,12546,0,0,2,0,01,2015
1,2608,82,5,2010,5323,0,0,1,0,01,2015
1,2608,82,5,2010,37200,0,0,2,0,01,2015
1,2608,83,5,2010,88208,0,0,1,0,01,2015
1,2608,83,5,2010,48240,0,0,2,0,01,2015
1,2608,84,5,2010,1134435,0,0,1,0,01,2015
1,2608,84,5,2010,105093,0,0,2,0,01,2015
1,2608,84,8,2010,3500,0,0,2,X,01,2015
1,2608,85,5,2010,1956631,0,0,1,0,01,2015
1,2608,85,5,2010,21594493,0,0,2,0,01,2015
1,2608,86,5,2010,3300,0,0,1,0,01,2015
1,2608,87,5,2010,4950388,0,0,1,0,01,2015
1,2608,87,5,2010,909441,0,0,2,0,01,2015
1,2608,87,8,2010,494247,0,0,1,X,01,2015
1,2608,87,8,2010,783588,0,0,2,X,01,2015
1,2608,90,5,2010,146833,0,0,1,0,01,2015
1,2608,90,5,2010,42520,0,0,2,0,01,2015
1,2608,91,5,2010,5138,0,0,1,0,01,2015
1,2608,91,5,2010,4843,0,0,2,0,01,2015
1,2608,92,5,2010,4773,0,0,2,0,01,2015
1,2608,94,5,2010,11709,0,0,1,0,01,2015
1,2608,94,5,2010,9914,0,0,2,0,01,2015
1,2608,95,5,2010,101520,0,0,1,0,01,2015
1,2608,95,5,2010,119810,0,0,2,0,01,2015
1,2608,96,5,2010,9061,0,0,1,0,01,2015
1,2608,96,5,2010,30776,0,0,2,0,01,2015
1,2609,85,3,2010,20207,12,0,1,0,01,2015
1,2609,90,3,2010,7074,4,0,1,0,01,2015
1,26XX,33,3,1220,16623,518,237,1,X,01,2015
1,26XX,38,3,1220,4110,5,226,1,X,01,2015
1,26XX,73,3,1220,3752,1,20,1,X,01,2015
1,26XX,84,3,1220,6930506,13110,3934,1,X,01,2015
1,26XX,84,3,1220,8025,49,445,2,X,01,2015
1,26XX,85,3,1220,11791,55,230,1,X,01,2015
1,26XX,85,3,1220,12644,113,554,2,X,01,2015
1,26XX,88,3,1220,38081,17,950,1,X,01,2015
1,26XX,88,3,1220,35954,58,40,2,X,01,2015
1,26XX,88,8,1220,11865363,0,823,1,X,01,2015
1,26XX,90,3,1220,11941,81,570,1,X,01,2015
1,26XX,90,3,1220,56472,130,0,2,X,01,2015
1,2704,08,1,2010,178500,19731,0,2,1,01,2015
1,2704,28,1,2010,84470,59125,0,1,1,01,2015
1,2704,47,1,2010,182249,598024,0,1,0,01,2015
1,2704,47,1,2010,737798,3467395,0,1,1,01,2015
1,2704,64,1,2010,67761,4695,0,1,0,01,2015
1,2704,64,1,2010,178644,8316,0,1,1,01,2015
1,2704,64,1,2010,220555,8877,0,2,0,01,2015
1,2704,85,1,2010,38704,12736,0,1,1,01,2015
1,2704,94,1,2010,27787,9500,0,1,1,01,2015
1,2720,03,3,2010,113655,5904,0,2,0,01,2015
1,2720,05,3,2010,27455,564,0,1,0,01,2015
1,2720,07,3,2010,3900,1698,0,1,0,01,2015
1,2720,12,3,2010,4548,15,0,1,0,01,2015
1,2720,12,3,2010,511548,501,0,2,0,01,2015
1,2720,21,3,2010,3200,171,0,1,0,01,2015
1,2720,21,3,2010,27383,1086,0,2,0,01,2015
1,2720,28,3,2010,12800,237,0,1,0,01,2015
1,2720,28,3,2010,32650,648,0,2,0,01,2015
1,2720,29,3,2010,45425,198,0,1,0,01,2015
1,2720,29,3,2010,105000,829,0,2,0,01,2015
1,2720,30,3,2010,2198704,9274,0,1,0,01,2015
1,2720,30,3,2010,13919,19,0,2,0,01,2015
1,2720,32,3,2010,63647,3489,0,1,0,01,2015
1,2720,32,3,2010,59418,1502,0,2,0,01,2015
1,2720,33,3,2010,58643,2480,0,1,0,01,2015
1,2720,33,3,2010,11627,71,0,2,0,01,2015
1,2720,34,3,2010,12469,1107,0,1,0,01,2015
1,2720,35,3,2010,97610,27132,0,1,0,01,2015
1,2720,35,3,2010,110052,99,0,2,0,01,2015
1,2720,37,3,2010,2608,36,0,2,0,01,2015
1,2720,38,3,2010,1274467,11514,0,1,0,01,2015
1,2720,38,3,2010,4857,3,0,2,0,01,2015
1,2720,39,3,2010,151037,6206,0,1,0,01,2015
1,2720,39,3,2010,41532,1150,0,2,0,01,2015
1,2720,40,3,2010,35966,76,0,1,0,01,2015
1,2720,40,3,2010,4848,16,0,2,0,01,2015
1,2720,42,3,2010,82793,1120,0,2,0,01,2015
1,2720,45,3,2010,4880,136,0,1,0,01,2015
1,2720,48,3,2010,6725,507,0,1,0,01,2015
1,2720,49,3,2010,163069,6048,0,1,0,01,2015
1,2720,54,3,2010,20350,4391,0,1,0,01,2015
1,2720,56,3,2010,9000,662,0,1,0,01,2015
1,2720,57,3,2010,12257,1612,0,1,0,01,2015
1,2720,59,3,2010,3427,869,0,1,0,01,2015
1,2720,61,3,2010,1548874,33507,0,1,0,01,2015
1,2720,61,3,2010,4202,37,0,2,0,01,2015
1,2720,62,3,2010,106756,6529,0,1,0,01,2015
1,2720,62,3,2010,64091,3828,0,2,0,01,2015
1,2720,63,3,2010,28245,930,0,1,0,01,2015
1,2720,65,3,2010,3479,54,0,1,0,01,2015
1,2720,70,3,2010,23222,48,0,1,0,01,2015
1,2720,70,3,2010,4785,37,0,2,0,01,2015
1,2720,71,3,2010,2904,3,0,1,0,01,2015
1,2720,72,3,2010,3080,1035,0,1,0,01,2015
1,2720,73,3,2010,147645,18050,0,1,0,01,2015
1,2720,73,3,2010,9296,1368,0,2,0,01,2015
1,2720,74,3,2010,23392,1745,0,1,0,01,2015
1,2720,75,3,2010,17840,6,0,1,0,01,2015
1,2720,75,3,2010,8143,3,0,2,0,01,2015
1,2720,76,3,2010,8907,136,0,1,0,01,2015
1,2720,81,3,2010,15392,125,0,1,0,01,2015
1,2720,82,3,2010,56894,1157,0,1,0,01,2015
1,2720,82,3,2010,44796,852,0,2,0,01,2015
1,2720,83,3,2010,66987,6419,0,1,0,01,2015
1,2720,83,3,2010,14250,342,0,2,0,01,2015
1,2720,84,3,2010,7361673,62122,0,1,0,01,2015
1,2720,84,3,2010,17793429,79451,0,2,0,01,2015
1,2720,84,8,2010,4556,0,0,1,X,01,2015
1,2720,85,3,2010,14095498,37914,0,1,0,01,2015
1,2720,85,3,2010,23807417,77542,0,2,0,01,2015
1,2720,87,3,2010,11513,614,0,1,0,01,2015
1,2720,88,3,2010,2165350,4246,0,1,0,01,2015
1,2720,88,3,2010,103039,113,0,2,0,01,2015
1,2720,89,3,2010,93026,147,0,1,0,01,2015
1,2720,90,3,2010,5298141,24887,0,1,0,01,2015
1,2720,90,3,2010,1355930,6299,0,2,0,01,2015
1,2720,92,3,2010,27950,496,0,1,0,01,2015
1,2720,94,3,2010,114007,1442,0,1,0,01,2015
1,2720,94,3,2010,25515,707,0,2,0,01,2015
1,2720,95,3,2010,51918,1051,0,1,0,01,2015
1,2720,95,3,2010,42751,604,0,2,0,01,2015
1,2720,96,3,2010,6096,1,0,1,0,01,2015
1,2720,96,3,2010,11760,1696,0,2,0,01,2015
1,2720,97,3,2010,1452700,2142,0,1,0,01,2015
1,2720,97,3,2010,156000,1091,0,2,0,01,2015
1,2720,98,3,2010,35192,698,0,1,0,01,2015
1,2720,98,8,2010,252353,0,0,1,X,01,2015
1,27XX,01,3,1220,20192,754,401,1,X,01,2015
1,27XX,03,3,1220,235008,16882,12754,1,X,01,2015
1,27XX,03,3,1220,15883,4435,1704,2,X,01,2015
1,27XX,06,3,1220,10506,420,306,1,X,01,2015
1,27XX,09,3,1220,20822,720,408,2,X,01,2015
1,27XX,21,3,1220,2540,255,344,1,X,01,2015
1,27XX,27,1,2010,11353748,95486150,0,1,0,01,2015
1,27XX,38,3,1220,67053,388,1926,1,X,01,2015
1,27XX,39,3,1220,15849,238,198,2,X,01,2015
1,27XX,42,3,1220,7466,160,79,2,X,01,2015
1,27XX,42,3,2010,88477,1138,0,1,0,01,2015
1,27XX,49,3,1220,4230,225,164,1,X,01,2015
1,27XX,49,3,1220,5026,623,78,2,X,01,2015
1,27XX,61,3,1220,112188,7347,1637,1,X,01,2015
1,27XX,61,3,1220,10181,1339,199,2,X,01,2015
1,27XX,62,3,1220,35851,2969,514,1,X,01,2015
1,27XX,63,3,1220,3671,100,90,1,X,01,2015
1,27XX,67,3,1220,2786,120,68,1,X,01,2015
1,27XX,71,3,1220,397685,10,2412,1,X,01,2015
1,27XX,71,3,1220,1053621,197,8203,2,X,01,2015
1,27XX,73,3,1220,119620,672,1662,1,X,01,2015
1,27XX,76,3,1220,30322,1335,594,1,X,01,2015
1,27XX,81,3,1220,3137,51,51,1,X,01,2015
1,27XX,82,3,1220,5695,80,13,1,X,01,2015
1,27XX,84,3,1220,535337,3428,4028,1,X,01,2015
1,27XX,84,3,1220,1151255,9363,16861,2,X,01,2015
1,27XX,84,3,2010,3816687,11560,0,1,0,01,2015
1,27XX,85,3,1220,356521,892,2637,1,X,01,2015
1,27XX,85,3,1220,1141587,6048,10662,2,X,01,2015
1,27XX,85,3,2010,2873896,7287,0,1,0,01,2015
1,27XX,85,3,2010,21370,97,0,2,0,01,2015
1,27XX,88,3,1220,4183423,4454,29761,1,X,01,2015
1,27XX,88,3,2010,103163,60,0,1,0,01,2015
1,27XX,90,3,1220,2380094,8339,32797,1,X,01,2015
1,27XX,90,3,1220,945208,1398,5021,2,X,01,2015
1,27XX,90,3,2010,2576,13,0,1,0,01,2015
1,27XX,90,3,2010,12450,99,0,2,0,01,2015
1,27XX,92,3,2010,9340,635,0,1,0,01,2015
1,27XX,94,3,1220,6783,583,132,1,X,01,2015
1,27XX,94,3,1220,4597,100,412,2,X,01,2015
1,27XX,95,3,1220,3779,133,164,1,X,01,2015
1,27XX,95,3,1220,272694,4936,3881,2,X,01,2015
1,27XX,97,3,1220,4224,6,329,1,X,01,2015
1,27XX,97,3,1220,1674893,62,16583,2,X,01,2015
1,27XX,98,8,1220,4870734,0,29268,1,X,01,2015
1,2801,06,3,2010,10651,13020,0,2,0,01,2015
1,2801,30,3,2010,97383,58,0,1,0,01,2015
1,2801,32,3,2010,4540,42,0,2,0,01,2015
1,2801,33,3,2010,5250,216,0,1,0,01,2015
1,2801,38,3,2010,81143,128,0,1,0,01,2015
1,2801,39,3,2010,22339,172,0,1,0,01,2015
1,2801,39,3,2010,3300,8,0,2,0,01,2015
1,2801,40,3,2010,8108,24,0,1,0,01,2015
1,2801,49,3,2010,16161,281,0,1,0,01,2015
1,2801,65,3,2010,5074,121,0,1,0,01,2015
1,2801,70,3,2010,5407,676,0,1,0,01,2015
1,2801,73,3,2010,29409,4220,0,1,0,01,2015
1,2801,73,3,2010,4390,30,0,2,0,01,2015
1,2801,75,3,2010,45410,591,0,1,0,01,2015
1,2801,75,3,2010,38190,914,0,2,0,01,2015
1,2801,83,3,2010,23378,338,0,2,0,01,2015
1,2801,84,3,2010,825207,2333,0,1,0,01,2015
1,2801,84,3,2010,3292943,2956,0,2,0,01,2015
1,2801,85,3,2010,1294180,2445,0,1,0,01,2015
1,2801,85,3,2010,8795992,11002,0,2,0,01,2015
1,2801,88,3,2010,117694,72,0,1,0,01,2015
1,2801,88,3,2010,181773,16,0,2,0,01,2015
1,2801,90,3,2010,163615,493,0,1,0,01,2015
1,2801,90,3,2010,403554,655,0,2,0,01,2015
1,2801,98,8,2010,29488,0,0,1,X,01,2015
1,28XX,01,3,1220,14336,46,806,1,X,01,2015
1,28XX,01,3,1220,7048,30,41,2,X,01,2015
1,28XX,02,3,1220,10377,676,1649,1,X,01,2015
1,28XX,03,3,1220,15200,1256,1180,1,X,01,2015
1,28XX,06,3,1220,13377,568,82,1,X,01,2015
1,28XX,06,3,1220,5860,154,618,2,X,01,2015
1,28XX,07,3,1220,2593,122,428,1,X,01,2015
1,28XX,08,1,2010,189480,19958,0,1,1,01,2015
1,28XX,20,1,2010,19210,20750,0,1,0,01,2015
1,28XX,22,1,1220,736671,475862,43819,1,X,01,2015
1,28XX,22,1,2010,42300,19400,0,1,1,01,2015
1,28XX,25,1,1220,51423,168901,4854,1,X,01,2015
1,28XX,27,1,2010,191004272,449093425,0,1,0,01,2015
1,28XX,30,3,1220,638837,693,9561,1,X,01,2015
1,28XX,30,3,1220,69460,2145,148,2,X,01,2015
1,28XX,34,3,1220,5880,453,457,1,X,01,2015
1,28XX,38,3,1220,101633,1492,1465,1,X,01,2015
1,28XX,39,3,2010,4900,2,0,1,0,01,2015
1,28XX,40,3,1220,4334,44,106,1,X,01,2015
1,28XX,40,3,2010,3100,8,0,1,0,01,2015
1,28XX,47,1,2010,5628,21011,0,1,1,01,2015
1,28XX,68,3,1220,4856,17,120,1,X,01,2015
1,28XX,70,3,2010,6310,16,0,1,0,01,2015
1,28XX,76,3,1220,2670,25,226,2,X,01,2015
1,28XX,84,1,2010,123749,10000,0,1,1,01,2015
1,28XX,84,3,1220,1150892,3145,15535,1,X,01,2015
1,28XX,84,3,1220,131748,837,3186,2,X,01,2015
1,28XX,84,3,2010,29929,857,0,1,0,01,2015
1,28XX,85,3,1220,1348988,2338,18243,1,X,01,2015
1,28XX,85,3,1220,1900921,4293,18372,2,X,01,2015
1,28XX,85,3,2010,82111,156,0,1,0,01,2015
1,28XX,85,3,2010,217204,1947,0,2,0,01,2015
1,28XX,85,3,2010,71242,62,0,2,1,01,2015
1,28XX,88,3,1220,14109,2,276,1,X,01,2015
1,28XX,90,3,1220,775487,8489,10835,1,X,01,2015
1,28XX,90,3,1220,252584,675,1031,2,X,01,2015
1,28XX,90,3,2010,136614,108,0,1,0,01,2015
1,28XX,90,3,2010,51544,65,0,2,0,01,2015
1,28XX,97,3,1220,12022,81,235,1,X,01,2015
1,29XX,07,3,1220,6691,663,776,1,X,01,2015
1,29XX,25,1,1220,13658,16856,824,1,X,01,2015
1,29XX,30,3,1220,8561,23,148,1,X,01,2015
1,29XX,39,3,1220,4151,104,81,1,X,01,2015
1,29XX,39,3,1220,21773,5039,427,2,X,01,2015
1,29XX,39,3,2010,10974,55,0,1,0,01,2015
1,29XX,68,3,1220,8954,40,123,1,X,01,2015
1,29XX,70,3,2010,333868,750,0,2,0,01,2015
1,29XX,71,3,1220,4193,1,202,1,X,01,2015
1,29XX,73,3,2010,54384,200,0,1,0,01,2015
1,29XX,83,3,1220,14315,1475,20,1,X,01,2015
1,29XX,83,3,1220,3127,193,141,2,X,01,2015
1,29XX,83,3,2010,3075,1,0,1,0,01,2015
1,29XX,84,1,2010,229873,2721,0,1,0,01,2015
1,29XX,84,3,1220,492963,1036,9690,1,X,01,2015
1,29XX,84,3,1220,88272,374,1347,2,X,01,2015
1,29XX,84,3,2010,65153,142,0,1,0,01,2015
1,29XX,85,3,1220,83280,348,1697,1,X,01,2015
1,29XX,85,3,1220,50626,116,1425,2,X,01,2015
1,29XX,85,3,2010,14424,59,0,1,0,01,2015
1,29XX,85,3,2010,15013,86,0,2,0,01,2015
1,29XX,88,5,1220,1346260,0,412,1,X,01,2015
1,29XX,89,3,1220,12868,54,41,1,X,01,2015
1,29XX,90,3,1220,287508,673,2207,1,X,01,2015
1,29XX,90,3,1220,455110,194,5805,2,X,01,2015
1,29XX,90,3,2010,268825,906,0,1,0,01,2015
1,29XX,90,3,2010,180426,638,0,2,0,01,2015
1,29XX,94,3,1220,52521,295,750,1,X,01,2015
1,29XX,98,8,1220,405221,0,4011,1,X,01,2015
1,3001,03,5,1220,61375,0,1787,1,X,01,2015
1,3001,07,5,1220,5912,0,227,1,X,01,2015
1,3001,08,5,1220,12958,0,319,1,X,01,2015
1,3001,08,6,1220,27881,0,701,1,X,01,2015
1,3001,10,5,1220,7632,0,653,1,X,01,2015
1,3001,12,5,1220,5382,0,117,1,X,01,2015
1,3001,13,5,1220,14539,0,547,1,X,01,2015
1,3001,13,5,1220,60510,0,940,2,X,01,2015
1,3001,17,5,1220,3634,0,164,1,X,01,2015
1,3001,18,5,1220,8398,0,268,1,X,01,2015
1,3001,19,5,1220,14975,0,824,1,X,01,2015
1,3001,19,6,1220,21122,0,2906,1,X,01,2015
1,3001,20,5,1220,76629,0,7505,1,X,01,2015
1,3001,21,5,1220,246050,0,8925,1,X,01,2015
1,3001,23,5,1220,30516,0,3712,1,X,01,2015
1,3001,25,5,1220,19167,0,1321,1,X,01,2015
1,3001,27,6,1220,21176,0,2070,1,X,01,2015
1,3001,28,5,1220,33092,0,2988,1,X,01,2015
1,3001,28,5,1220,5124,0,63,2,X,01,2015
1,3001,28,6,1220,15304,0,2289,1,X,01,2015
1,3001,29,5,1220,55312,0,711,1,X,01,2015
1,3001,29,5,1220,13062,0,230,2,X,01,2015
1,3001,30,5,1220,142797,0,2201,1,X,01,2015
1,3001,30,5,1220,27776,0,475,2,X,01,2015
1,3001,32,5,1220,60049,0,595,1,X,01,2015
1,3001,32,5,1220,3778,0,65,2,X,01,2015
1,3001,33,5,1220,152987,0,3909,1,X,01,2015
1,3001,33,5,1220,18861,0,357,2,X,01,2015
1,3001,34,5,1220,32850,0,2205,1,X,01,2015
1,3001,34,5,1220,27278,0,1316,2,X,01,2015
1,3001,36,5,1220,56858,0,1237,1,X,01,2015
1,3001,37,5,1220,5714,0,242,1,X,01,2015
1,3001,38,5,1220,57919,0,1436,1,X,01,2015
1,3001,38,5,1220,5305,0,131,2,X,01,2015
1,3001,39,5,1220,338857,0,15625,1,X,01,2015
1,3001,39,5,1220,88453,0,3162,2,X,01,2015
1,3001,40,5,1220,101673,0,3369,1,X,01,2015
1,3001,40,5,1220,61891,0,2890,2,X,01,2015
1,3001,41,5,1220,9782,0,233,1,X,01,2015
1,3001,41,5,1220,13385,0,607,2,X,01,2015
1,3001,42,5,1220,29178,0,1087,1,X,01,2015
1,3001,42,5,1220,87026,0,2239,2,X,01,2015
1,3001,44,5,1220,25333,0,3203,1,X,01,2015
1,3001,48,5,1220,187152,0,16993,1,X,01,2015
1,3001,48,5,1220,7556,0,506,2,X,01,2015
1,3001,49,5,1220,649172,0,25099,1,X,01,2015
1,3001,49,5,1220,46973,0,163,2,X,01,2015
1,3001,50,5,1220,3742,0,86,1,X,01,2015
1,3001,52,5,1220,10344,0,879,2,X,01,2015
1,3001,54,5,1220,16996,0,771,1,X,01,2015
1,3001,55,5,1220,2724,0,74,1,X,01,2015
1,3001,56,5,1220,31723,0,474,1,X,01,2015
1,3001,56,5,1220,2923,0,39,2,X,01,2015
1,3001,57,5,1220,2707,0,99,1,X,01,2015
1,3001,57,5,1220,43766,0,1112,2,X,01,2015
1,3001,58,5,1220,7131,0,187,1,X,01,2015
1,3001,58,5,1220,6601,0,499,2,X,01,2015
1,3001,59,5,1220,60499,0,3756,1,X,01,2015
1,3001,59,5,1220,3394,0,74,2,X,01,2015
1,3001,60,5,1220,44761,0,402,1,X,01,2015
1,3001,61,5,1220,184683,0,4206,1,X,01,2015
1,3001,61,5,1220,171660,0,6466,2,X,01,2015
1,3001,62,5,1220,371716,0,5834,1,X,01,2015
1,3001,62,5,1220,432523,0,9924,2,X,01,2015
1,3001,63,5,1220,91607,0,3045,1,X,01,2015
1,3001,63,5,1220,36754,0,899,2,X,01,2015
1,3001,64,5,1220,74980,0,3849,1,X,01,2015
1,3001,64,5,1220,173369,0,8084,2,X,01,2015
1,3001,65,5,1220,16014,0,563,1,X,01,2015
1,3001,65,5,1220,39561,0,960,2,X,01,2015
1,3001,67,5,1220,2667,0,160,1,X,01,2015
1,3001,67,5,1220,49143,0,1350,2,X,01,2015
1,3001,68,5,1220,28032,0,1118,1,X,01,2015
1,3001,68,5,1220,19969,0,435,2,X,01,2015
1,3001,69,5,1220,3025,0,71,1,X,01,2015
1,3001,69,5,1220,19956,0,1431,2,X,01,2015
1,3001,70,5,1220,143300,0,5978,1,X,01,2015
1,3001,70,5,1220,3766,0,102,2,X,01,2015
1,3001,71,5,1220,53930,0,276,1,X,01,2015
1,3001,71,5,1220,85131,0,686,2,X,01,2015
1,3001,72,5,1220,81059,0,1933,1,X,01,2015
1,3001,73,5,1220,315263,0,8081,1,X,01,2015
1,3001,73,5,1220,165529,0,6211,2,X,01,2015
1,3001,73,6,1220,18886,0,2064,1,X,01,2015
1,3001,74,5,1220,53466,0,865,1,X,01,2015
1,3001,74,5,1220,6674,0,492,2,X,01,2015
1,3001,75,5,1220,16674,0,255,1,X,01,2015
1,3001,76,5,1220,75301,0,842,1,X,01,2015
1,3001,81,5,1220,14076,0,81,1,X,01,2015
1,3001,81,5,1220,3495,0,27,2,X,01,2015
1,3001,82,5,1220,205603,0,4405,1,X,01,2015
1,3001,82,5,1220,79434,0,2373,2,X,01,2015
1,3001,83,5,1220,138621,0,3596,1,X,01,2015
1,3001,83,5,1220,76540,0,2860,2,X,01,2015
1,3001,84,5,1220,3052344,0,61500,1,X,01,2015
1,3001,84,5,1220,1405271,0,27796,2,X,01,2015
1,3001,85,5,1220,4004045,0,62198,1,X,01,2015
1,3001,85,5,1220,4042200,0,66468,2,X,01,2015
1,3001,85,6,1220,46185,0,3196,1,X,01,2015
1,3001,87,5,1220,587762,0,10033,1,X,01,2015
1,3001,87,5,1220,44515,0,1238,2,X,01,2015
1,3001,88,5,1220,78764,0,1161,1,X,01,2015
1,3001,88,5,1220,65979,0,2042,2,X,01,2015
1,3001,88,8,1220,92678229,0,16498,1,X,01,2015
1,3001,89,5,1220,7795,0,152,1,X,01,2015
1,3001,89,5,1220,3016,0,85,2,X,01,2015
1,3001,89,8,1220,107479,0,5786,1,X,01,2015
1,3001,90,5,1220,2454288,0,32368,1,X,01,2015
1,3001,90,5,1220,1190059,0,16588,2,X,01,2015
1,3001,91,5,1220,74120,0,1218,1,X,01,2015
1,3001,91,5,1220,20519,0,211,2,X,01,2015
1,3001,92,5,1220,49280,0,1722,1,X,01,2015
1,3001,93,5,1220,53920,0,1419,2,X,01,2015
1,3001,94,5,1220,280566,0,9744,1,X,01,2015
1,3001,94,5,1220,194556,0,7180,2,X,01,2015
1,3001,95,5,1220,112764,0,4700,1,X,01,2015
1,3001,95,5,1220,221394,0,6013,2,X,01,2015
1,3001,96,5,1220,73690,0,5146,1,X,01,2015
1,3001,96,5,1220,38637,0,2234,2,X,01,2015
1,3001,97,5,1220,78612,0,607,1,X,01,2015
1,3001,97,5,1220,4591,0,18,2,X,01,2015
1,3001,98,5,1220,3373,0,160,2,X,01,2015
1,3002,08,5,1220,17831,0,433,2,X,01,2015
1,3002,28,5,1220,12843,0,82,2,X,01,2015
1,3002,39,5,1220,12288,0,78,1,X,01,2015
1,3002,84,5,1220,7638,0,126,1,X,01,2015
1,3002,84,5,1220,9411,0,71,2,X,01,2015
1,3002,87,5,1220,4635,0,37,2,X,01,2015
1,3002,89,5,1220,67619,0,164,1,X,01,2015
1,3003,34,5,1220,47130,0,804,1,X,01,2015
1,3003,39,5,1220,5772,0,358,1,X,01,2015
1,3003,39,5,1220,11808,0,1129,2,X,01,2015
1,3003,48,5,1220,49541,0,2887,1,X,01,2015
1,3003,70,5,1220,47025,0,683,1,X,01,2015
1,3003,70,5,1220,15122,0,159,2,X,01,2015
1,3003,73,5,1220,126557,0,4818,1,X,01,2015
1,3003,82,5,1220,3498,0,247,1,X,01,2015
1,3003,84,5,1220,214296,0,3617,1,X,01,2015
1,3003,84,5,1220,44359,0,637,2,X,01,2015
1,3003,85,5,1220,153819,0,2200,1,X,01,2015
1,3003,85,5,1220,162799,0,2632,2,X,01,2015
1,3003,87,5,1220,41839,0,399,1,X,01,2015
1,3003,88,5,1220,9842,0,115,1,X,01,2015
1,3003,94,5,1220,10696,0,245,2,X,01,2015
1,3004,01,5,1220,241508,0,4190,1,X,01,2015
1,3004,02,5,1220,6257021,0,154672,1,X,01,2015
1,3004,03,5,1220,16285396,0,357681,1,X,01,2015
1,3004,03,5,1220,2216519,0,47577,2,X,01,2015
1,3004,04,5,1220,1146557,0,30302,1,X,01,2015
1,3004,04,5,1220,28977,0,1435,2,X,01,2015
1,3004,05,5,1220,814427,0,24526,1,X,01,2015
1,3004,05,5,1220,13411,0,578,2,X,01,2015
1,3004,06,5,1220,1819880,0,51349,1,X,01,2015
